 id , timestamp , ax , ay , az , gx , gy , gz , mx , my , mz , t , p , h , l , n 
CISS_1_244B2207551B8950,1573311896969,,,,,,,,,,26.9,,,,
CISS_1_244B2207551B8950,1573311896969,,,,,,,,,,,,47.82,,
CISS_1_244B2207551B8950,1573311896969,,,,,,,,,,,1006.3,,,
CISS_1_244B2207551B8950,1573311896969,,,,,,,,,,,,,0,
CISS_1_244B2207551B8950,1573311896976,558,-730,201,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311896977,,,,,,,10,19,105,,,,,
CISS_1_244B2207551B8950,1573311896978,,,,15,13,-15,,,,,,,,
CISS_1_244B2207551B8950,1573311897076,527,-800,261,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311897077,,,,,,,7,23,102,,,,,
CISS_1_244B2207551B8950,1573311897077,,,,44,36,-25,,,,,,,,
CISS_1_244B2207551B8950,1573311897176,560,-843,312,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311897176,,,,,,,2,27,101,,,,,
CISS_1_244B2207551B8950,1573311897177,,,,49,18,0,,,,,,,,
CISS_1_244B2207551B8950,1573311897275,542,-796,359,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311897276,,,,,,,-1,29,104,,,,,
CISS_1_244B2207551B8950,1573311897277,,,,62,8,3,,,,,,,,
CISS_1_244B2207551B8950,1573311897375,536,-722,458,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311897376,,,,,,,1,35,97,,,,,
CISS_1_244B2207551B8950,1573311897376,,,,48,20,-1,,,,,,,,
CISS_1_244B2207551B8950,1573311897474,536,-622,550,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311897475,,,,,,,-4,40,100,,,,,
CISS_1_244B2207551B8950,1573311897476,,,,77,4,5,,,,,,,,
CISS_1_244B2207551B8950,1573311897574,454,-829,595,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311897575,,,,,,,-2,44,96,,,,,
CISS_1_244B2207551B8950,1573311897575,,,,-3,29,0,,,,,,,,
CISS_1_244B2207551B8950,1573311897674,480,-689,648,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311897674,,,,,,,0,47,95,,,,,
CISS_1_244B2207551B8950,1573311897675,,,,-2,18,-1,,,,,,,,
CISS_1_244B2207551B8950,1573311897773,474,-646,610,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311897774,,,,,,,-2,45,92,,,,,
CISS_1_244B2207551B8950,1573311897775,,,,42,11,-1,,,,,,,,
CISS_1_244B2207551B8950,1573311897873,454,-651,624,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311897874,,,,,,,-2,48,94,,,,,
CISS_1_244B2207551B8950,1573311897874,,,,32,5,0,,,,,,,,
CISS_1_244B2207551B8950,1573311897969,,,,,,,,,,26.9,,,,
CISS_1_244B2207551B8950,1573311897969,,,,,,,,,,,,47.79,,
CISS_1_244B2207551B8950,1573311897969,,,,,,,,,,,1006.25,,,
CISS_1_244B2207551B8950,1573311897969,,,,,,,,,,,,,0,
CISS_1_244B2207551B8950,1573311897973,448,-603,689,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311897973,,,,,,,-3,51,90,,,,,
CISS_1_244B2207551B8950,1573311897974,,,,-3,10,7,,,,,,,,
CISS_1_244B2207551B8950,1573311898072,447,-593,718,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311898073,,,,,,,-3,50,90,,,,,
CISS_1_244B2207551B8950,1573311898073,,,,-15,0,6,,,,,,,,
CISS_1_244B2207551B8950,1573311898172,441,-638,648,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311898173,,,,,,,-2,51,89,,,,,
CISS_1_244B2207551B8950,1573311898173,,,,-11,-2,-1,,,,,,,,
CISS_1_244B2207551B8950,1573311898271,474,-610,638,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311898272,,,,,,,-2,50,92,,,,,
CISS_1_244B2207551B8950,1573311898273,,,,-12,-4,-5,,,,,,,,
CISS_1_244B2207551B8950,1573311898371,472,-632,624,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311898372,,,,,,,-8,46,89,,,,,
CISS_1_244B2207551B8950,1573311898372,,,,-5,-3,-3,,,,,,,,
CISS_1_244B2207551B8950,1573311898471,466,-655,620,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311898471,,,,,,,-3,47,95,,,,,
CISS_1_244B2207551B8950,1573311898472,,,,-13,0,0,,,,,,,,
CISS_1_244B2207551B8950,1573311898570,486,-698,542,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311898571,,,,,,,-4,46,88,,,,,
CISS_1_244B2207551B8950,1573311898571,,,,-68,-9,-22,,,,,,,,
CISS_1_244B2207551B8950,1573311898670,556,-710,384,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311898671,,,,,,,-7,41,97,,,,,
CISS_1_244B2207551B8950,1573311898671,,,,-170,7,-36,,,,,,,,
CISS_1_244B2207551B8950,1573311898769,575,-812,50,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311898770,,,,,,,-10,30,95,,,,,
CISS_1_244B2207551B8950,1573311898771,,,,-238,1,-19,,,,,,,,
CISS_1_244B2207551B8950,1573311898869,624,-771,-97,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311898870,,,,,,,-7,6,99,,,,,
CISS_1_244B2207551B8950,1573311898870,,,,-34,-18,-6,,,,,,,,
CISS_1_244B2207551B8950,1573311898971,,,,,,,,,,26.9,,,,
CISS_1_244B2207551B8950,1573311898971,,,,,,,,,,,,47.82,,
CISS_1_244B2207551B8950,1573311898971,,,,,,,,,,,1006.25,,,
CISS_1_244B2207551B8950,1573311898971,632,-737,-279,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311898971,,,,,,,,,,,,,0,
CISS_1_244B2207551B8950,1573311898971,,,,,,,-9,-7,97,,,,,
CISS_1_244B2207551B8950,1573311898971,,,,-56,0,-21,,,,,,,,
CISS_1_244B2207551B8950,1573311899068,675,-694,-417,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311899070,,,,,,,-7,-19,93,,,,,
CISS_1_244B2207551B8950,1573311899070,,,,-120,16,-23,,,,,,,,
CISS_1_244B2207551B8950,1573311899168,722,-530,-517,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311899169,,,,,,,-2,-31,85,,,,,
CISS_1_244B2207551B8950,1573311899169,,,,-126,13,-30,,,,,,,,
CISS_1_244B2207551B8950,1573311899268,716,-411,-521,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311899268,,,,,,,-3,-33,77,,,,,
CISS_1_244B2207551B8950,1573311899269,,,,-86,12,-25,,,,,,,,
CISS_1_244B2207551B8950,1573311899367,741,-325,-550,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311899368,,,,,,,0,-40,75,,,,,
CISS_1_244B2207551B8950,1573311899368,,,,-37,0,-12,,,,,,,,
CISS_1_244B2207551B8950,1573311899467,776,-253,-628,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311899467,,,,,,,0,-40,71,,,,,
CISS_1_244B2207551B8950,1573311899468,,,,-58,5,-23,,,,,,,,
CISS_1_244B2207551B8950,1573311899566,780,-232,-616,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311899567,,,,,,,0,-46,60,,,,,
CISS_1_244B2207551B8950,1573311899568,,,,-69,20,-11,,,,,,,,
CISS_1_244B2207551B8950,1573311899666,802,-54,-683,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311899667,,,,,,,1,-43,51,,,,,
CISS_1_244B2207551B8950,1573311899667,,,,-101,12,-18,,,,,,,,
CISS_1_244B2207551B8950,1573311899766,827,11,-663,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311899766,,,,,,,4,-46,45,,,,,
CISS_1_244B2207551B8950,1573311899767,,,,-87,19,-15,,,,,,,,
CISS_1_244B2207551B8950,1573311899865,827,60,-573,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311899866,,,,,,,4,-44,36,,,,,
CISS_1_244B2207551B8950,1573311899866,,,,-78,19,-6,,,,,,,,
CISS_1_244B2207551B8950,1573311899965,872,257,-591,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311899965,,,,,,,6,-45,26,,,,,
CISS_1_244B2207551B8950,1573311899966,,,,-93,15,-15,,,,,,,,
CISS_1_244B2207551B8950,1573311899969,,,,,,,,,,26.9,,,,
CISS_1_244B2207551B8950,1573311899969,,,,,,,,,,,,47.9,,
CISS_1_244B2207551B8950,1573311899969,,,,,,,,,,,1006.21,,,
CISS_1_244B2207551B8950,1573311899969,,,,,,,,,,,,,0,
CISS_1_244B2207551B8950,1573311900064,870,312,-486,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311900065,,,,,,,9,-40,20,,,,,
CISS_1_244B2207551B8950,1573311900066,,,,-90,24,-6,,,,,,,,
CISS_1_244B2207551B8950,1573311900164,899,353,-394,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311900165,,,,,,,11,-36,12,,,,,
CISS_1_244B2207551B8950,1573311900165,,,,-111,26,7,,,,,,,,
CISS_1_244B2207551B8950,1573311900263,895,468,-353,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311900264,,,,,,,12,-31,1,,,,,
CISS_1_244B2207551B8950,1573311900265,,,,-57,6,0,,,,,,,,
CISS_1_244B2207551B8950,1573311900363,886,474,-304,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311900364,,,,,,,9,-25,-3,,,,,
CISS_1_244B2207551B8950,1573311900364,,,,-23,0,2,,,,,,,,
CISS_1_244B2207551B8950,1573311900463,897,456,-279,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311900463,,,,,,,12,-20,-2,,,,,
CISS_1_244B2207551B8950,1573311900464,,,,10,-3,1,,,,,,,,
CISS_1_244B2207551B8950,1573311900563,899,396,-263,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311900563,,,,,,,10,-22,-7,,,,,
CISS_1_244B2207551B8950,1573311900564,,,,102,-11,-4,,,,,,,,
CISS_1_244B2207551B8950,1573311900662,878,349,-400,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311900663,,,,,,,12,-24,-3,,,,,
CISS_1_244B2207551B8950,1573311900663,,,,87,-18,3,,,,,,,,
CISS_1_244B2207551B8950,1573311900762,878,357,-488,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311900762,,,,,,,10,-34,8,,,,,
CISS_1_244B2207551B8950,1573311900763,,,,54,-14,-1,,,,,,,,
CISS_1_244B2207551B8950,1573311900861,872,253,-581,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311900862,,,,,,,10,-35,8,,,,,
CISS_1_244B2207551B8950,1573311900862,,,,125,-31,5,,,,,,,,
CISS_1_244B2207551B8950,1573311900961,835,154,-618,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311900962,,,,,,,8,-40,13,,,,,
CISS_1_244B2207551B8950,1573311900962,,,,61,-15,0,,,,,,,,
CISS_1_244B2207551B8950,1573311900968,,,,,,,,,,26.9,,,,
CISS_1_244B2207551B8950,1573311900969,,,,,,,,,,,,47.77,,
CISS_1_244B2207551B8950,1573311900969,,,,,,,,,,,1006.37,,,
CISS_1_244B2207551B8950,1573311900969,,,,,,,,,,,,,0,
CISS_1_244B2207551B8950,1573311901060,827,42,-624,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311901061,,,,,,,7,-43,30,,,,,
CISS_1_244B2207551B8950,1573311901062,,,,37,-9,2,,,,,,,,
CISS_1_244B2207551B8950,1573311901160,782,-54,-651,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311901161,,,,,,,7,-42,39,,,,,
CISS_1_244B2207551B8950,1573311901161,,,,144,-28,6,,,,,,,,
CISS_1_244B2207551B8950,1573311901260,782,-105,-644,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311901260,,,,,,,6,-46,46,,,,,
CISS_1_244B2207551B8950,1573311901261,,,,113,-16,-11,,,,,,,,
CISS_1_244B2207551B8950,1573311901359,763,-281,-673,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311901360,,,,,,,7,-46,59,,,,,
CISS_1_244B2207551B8950,1573311901361,,,,85,-14,7,,,,,,,,
CISS_1_244B2207551B8950,1573311901459,737,-390,-546,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311901460,,,,,,,6,-42,66,,,,,
CISS_1_244B2207551B8950,1573311901460,,,,131,-19,3,,,,,,,,
CISS_1_244B2207551B8950,1573311901558,733,-558,-409,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311901559,,,,,,,4,-32,83,,,,,
CISS_1_244B2207551B8950,1573311901560,,,,150,-14,8,,,,,,,,
CISS_1_244B2207551B8950,1573311901658,706,-620,-355,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311901659,,,,,,,7,-23,91,,,,,
CISS_1_244B2207551B8950,1573311901659,,,,92,-12,11,,,,,,,,
CISS_1_244B2207551B8950,1573311901757,698,-474,-345,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311901758,,,,,,,6,-15,94,,,,,
CISS_1_244B2207551B8950,1573311901759,,,,-300,49,0,,,,,,,,
CISS_1_244B2207551B8950,1573311901858,716,-427,-532,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311901858,,,,,,,4,-21,92,,,,,
CISS_1_244B2207551B8950,1573311901859,,,,-118,2,8,,,,,,,,
CISS_1_244B2207551B8950,1573311901957,689,-363,-698,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311901958,,,,,,,3,-33,78,,,,,
CISS_1_244B2207551B8950,1573311901958,,,,-53,-12,-6,,,,,,,,
CISS_1_244B2207551B8950,1573311901970,,,,,,,,,,26.9,,,,
CISS_1_244B2207551B8950,1573311901970,,,,,,,,,,,,47.75,,
CISS_1_244B2207551B8950,1573311901971,,,,,,,,,,,1006.24,,,
CISS_1_244B2207551B8950,1573311901971,,,,,,,,,,,,,0,
CISS_1_244B2207551B8950,1573311902056,671,-353,-714,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311902057,,,,,,,5,-39,69,,,,,
CISS_1_244B2207551B8950,1573311902058,,,,-17,-36,22,,,,,,,,
CISS_1_244B2207551B8950,1573311902156,599,-206,-864,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311902157,,,,,,,5,-41,62,,,,,
CISS_1_244B2207551B8950,1573311902157,,,,-15,-53,2,,,,,,,,
CISS_1_244B2207551B8950,1573311902256,571,-302,-905,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311902256,,,,,,,7,-42,52,,,,,
CISS_1_244B2207551B8950,1573311902257,,,,10,-45,10,,,,,,,,
CISS_1_244B2207551B8950,1573311902355,474,-415,-1011,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311902356,,,,,,,12,-43,55,,,,,
CISS_1_244B2207551B8950,1573311902356,,,,37,-56,20,,,,,,,,
CISS_1_244B2207551B8950,1573311902455,423,-349,-894,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311902456,,,,,,,13,-41,57,,,,,
CISS_1_244B2207551B8950,1573311902456,,,,42,-17,2,,,,,,,,
CISS_1_244B2207551B8950,1573311902554,384,-400,-1020,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311902555,,,,,,,12,-39,62,,,,,
CISS_1_244B2207551B8950,1573311902556,,,,-41,-30,-21,,,,,,,,
CISS_1_244B2207551B8950,1573311902654,411,-386,-831,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311902655,,,,,,,14,-39,64,,,,,
CISS_1_244B2207551B8950,1573311902655,,,,-72,6,-3,,,,,,,,
CISS_1_244B2207551B8950,1573311902754,458,-271,-888,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311902755,,,,,,,14,-40,55,,,,,
CISS_1_244B2207551B8950,1573311902755,,,,-65,35,-16,,,,,,,,
CISS_1_244B2207551B8950,1573311902853,355,-187,-927,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311902854,,,,,,,13,-43,48,,,,,
CISS_1_244B2207551B8950,1573311902855,,,,-44,14,0,,,,,,,,
CISS_1_244B2207551B8950,1573311902953,511,-222,-878,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311902954,,,,,,,15,-43,47,,,,,
CISS_1_244B2207551B8950,1573311902954,,,,-24,23,22,,,,,,,,
CISS_1_244B2207551B8950,1573311902969,,,,,,,,,,27.0,,,,
CISS_1_244B2207551B8950,1573311902969,,,,,,,,,,,,47.77,,
CISS_1_244B2207551B8950,1573311902969,,,,,,,,,,,1006.25,,,
CISS_1_244B2207551B8950,1573311902969,,,,,,,,,,,,,0,
CISS_1_244B2207551B8950,1573311903053,517,-64,-864,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311903053,,,,,,,15,-42,42,,,,,
CISS_1_244B2207551B8950,1573311903054,,,,0,3,-1,,,,,,,,
CISS_1_244B2207551B8950,1573311903152,562,-72,-837,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311903153,,,,,,,16,-43,44,,,,,
CISS_1_244B2207551B8950,1573311903154,,,,-9,10,1,,,,,,,,
CISS_1_244B2207551B8950,1573311903252,616,-52,-810,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311903252,,,,,,,16,-43,39,,,,,
CISS_1_244B2207551B8950,1573311903253,,,,-5,13,3,,,,,,,,
CISS_1_244B2207551B8950,1573311903351,591,-48,-853,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311903352,,,,,,,15,-44,33,,,,,
CISS_1_244B2207551B8950,1573311903353,,,,0,0,0,,,,,,,,
CISS_1_244B2207551B8950,1573311903451,581,-50,-853,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311903452,,,,,,,14,-42,36,,,,,
CISS_1_244B2207551B8950,1573311903452,,,,0,0,0,,,,,,,,
CISS_1_244B2207551B8950,1573311903551,583,-48,-860,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311903551,,,,,,,16,-42,36,,,,,
CISS_1_244B2207551B8950,1573311903552,,,,0,0,0,,,,,,,,
CISS_1_244B2207551B8950,1573311903650,581,-46,-853,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311903651,,,,,,,18,-42,35,,,,,
CISS_1_244B2207551B8950,1573311903652,,,,0,0,0,,,,,,,,
CISS_1_244B2207551B8950,1573311903750,591,-48,-849,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311903751,,,,,,,17,-44,35,,,,,
CISS_1_244B2207551B8950,1573311903751,,,,0,0,0,,,,,,,,
CISS_1_244B2207551B8950,1573311903850,587,-42,-856,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311903851,,,,,,,17,-42,38,,,,,
CISS_1_244B2207551B8950,1573311903851,,,,0,0,0,,,,,,,,
CISS_1_244B2207551B8950,1573311903949,589,-50,-847,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311903950,,,,,,,16,-44,37,,,,,
CISS_1_244B2207551B8950,1573311903951,,,,0,0,0,,,,,,,,
CISS_1_244B2207551B8950,1573311903969,,,,,,,,,,27.0,,,,
CISS_1_244B2207551B8950,1573311903969,,,,,,,,,,,,47.76,,
CISS_1_244B2207551B8950,1573311903969,,,,,,,,,,,1006.25,,,
CISS_1_244B2207551B8950,1573311903969,,,,,,,,,,,,,0,
CISS_1_244B2207551B8950,1573311904049,577,-52,-845,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311904049,,,,,,,16,-41,37,,,,,
CISS_1_244B2207551B8950,1573311904050,,,,0,1,0,,,,,,,,
CISS_1_244B2207551B8950,1573311904148,591,-42,-841,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311904149,,,,,,,18,-45,39,,,,,
CISS_1_244B2207551B8950,1573311904150,,,,0,0,0,,,,,,,,
CISS_1_244B2207551B8950,1573311904248,589,-39,-851,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311904249,,,,,,,16,-44,33,,,,,
CISS_1_244B2207551B8950,1573311904249,,,,0,0,0,,,,,,,,
CISS_1_244B2207551B8950,1573311904347,589,-52,-858,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311904348,,,,,,,14,-42,32,,,,,
CISS_1_244B2207551B8950,1573311904349,,,,0,0,0,,,,,,,,
CISS_1_244B2207551B8950,1573311904447,589,-50,-853,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311904448,,,,,,,18,-44,36,,,,,
CISS_1_244B2207551B8950,1573311904448,,,,0,0,0,,,,,,,,
CISS_1_244B2207551B8950,1573311904546,589,-46,-851,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311904547,,,,,,,16,-44,40,,,,,
CISS_1_244B2207551B8950,1573311904548,,,,0,0,0,,,,,,,,
CISS_1_244B2207551B8950,1573311904646,587,-50,-851,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311904647,,,,,,,17,-44,34,,,,,
CISS_1_244B2207551B8950,1573311904648,,,,0,0,0,,,,,,,,
CISS_1_244B2207551B8950,1573311904746,585,-48,-849,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311904747,,,,,,,13,-43,37,,,,,
CISS_1_244B2207551B8950,1573311904747,,,,0,0,0,,,,,,,,
CISS_1_244B2207551B8950,1573311904846,587,-44,-851,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311904846,,,,,,,21,-43,36,,,,,
CISS_1_244B2207551B8950,1573311904847,,,,0,0,0,,,,,,,,
CISS_1_244B2207551B8950,1573311904945,589,-42,-851,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311904946,,,,,,,14,-43,33,,,,,
CISS_1_244B2207551B8950,1573311904946,,,,0,0,0,,,,,,,,
CISS_1_244B2207551B8950,1573311904969,,,,,,,,,,27.0,,,,
CISS_1_244B2207551B8950,1573311904969,,,,,,,,,,,,47.78,,
CISS_1_244B2207551B8950,1573311904969,,,,,,,,,,,1006.25,,,
CISS_1_244B2207551B8950,1573311904969,,,,,,,,,,,,,0,
CISS_1_244B2207551B8950,1573311905045,591,-46,-853,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311905045,,,,,,,16,-42,36,,,,,
CISS_1_244B2207551B8950,1573311905046,,,,0,0,0,,,,,,,,
CISS_1_244B2207551B8950,1573311905144,589,-46,-851,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311905145,,,,,,,15,-42,41,,,,,
CISS_1_244B2207551B8950,1573311905146,,,,0,0,0,,,,,,,,
CISS_1_244B2207551B8950,1573311905244,593,-46,-853,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311905245,,,,,,,16,-44,35,,,,,
CISS_1_244B2207551B8950,1573311905248,,,,0,0,0,,,,,,,,
CISS_1_244B2207551B8950,1573311905344,583,-44,-853,,,,,,,,,,,
CISS_1_244B2207551B8950,1573311905344,,,,,,,16,-42,42,,,,,
CISS_1_244B2207551B8950,1573311905345,,,,0,0,0,,,,,,,,
