CISS_1_244B2207551B8950,1572079740195,-46,-7,-1024,,,,,,,,,,,
CISS_1_244B2207551B8950,1572079740295,-46,-15,-1030,,,,,,,,,,,
CISS_1_244B2207551B8950,1572079740395,-40,-7,-1034,,,,,,,,,,,
